artifact_content,artifact_encoding,artifact_name,artifact_sha256,artifact_size_bytes,atol,batch_size,benchmark_commit,cache_dtype,cann_version,case,detail,device,device_index,device_name,dtype,head_dim,inner_repeat,max_abs_k,max_abs_q,mean_us,msprof_op_names,msprof_sample_count,msprof_speedup_vs_baseline,msprof_task_max_us,msprof_task_mean_us,msprof_task_min_us,msprof_task_p50_us,n_tokens,num_k_heads,num_q_heads,num_vector_cores,p20_us,p50_us,p80_us,path,phase,python_version,q_rows,record_type,rope_dim,rounds,rtol,scope,seed,speedup_vs_baseline,status,torch_npu_version,torch_version,triton_version,variant,warmup
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m80,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.45227665371365,,,,,,,,80,1,6,56,28.26270866394043,28.29608917236328,28.35715103149414,normal,decode,3.11.10,80,performance,64,9,,kernel,20260814,1.0022890504405033,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m81,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.527152008480495,,,,,,,,81,1,6,56,28.140258312225342,28.261609077453613,28.398760318756104,normal,decode,3.11.10,81,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m81,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.28465329276191,,,,,,,,81,1,6,56,28.22545623779297,28.299849033355713,28.37001371383667,normal,decode,3.11.10,81,performance,64,9,,kernel,20260814,0.9986487576008964,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m82,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.41429789861043,,,,,,,,82,1,6,56,28.12291717529297,28.18563938140869,28.34370708465576,normal,decode,3.11.10,82,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m82,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.20347574022081,,,,,,,,82,1,6,56,28.08828067779541,28.20410966873169,28.26164484024048,normal,decode,3.11.10,82,performance,64,9,,kernel,20260814,0.9993451207097144,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m83,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.43799220191108,,,,,,,,83,1,6,56,28.29345989227295,28.378400802612305,28.529858112335205,normal,decode,3.11.10,83,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m83,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.645639154646133,,,,,,,,83,1,6,56,28.40204429626465,28.467249870300293,28.494588375091553,normal,decode,3.11.10,83,performance,64,9,,kernel,20260814,0.9968789023143158,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m84,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.713253339131672,,,,,,,,84,1,6,56,28.29118061065674,28.413560390472412,28.60148572921753,normal,decode,3.11.10,84,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m84,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.48507086435954,,,,,,,,84,1,6,56,28.191444396972656,28.312969207763672,28.389095306396484,normal,decode,3.11.10,84,performance,64,9,,kernel,20260814,1.003552830576355,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m85,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.44914542304145,,,,,,,,85,1,6,56,28.012638092041016,28.147449493408203,28.272502422332764,normal,decode,3.11.10,85,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m85,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.35562335120307,,,,,,,,85,1,6,56,28.0553617477417,28.13697099685669,28.258493423461914,normal,decode,3.11.10,85,performance,64,9,,kernel,20260814,1.0003724102552718,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m86,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.668045467800564,,,,,,,,86,1,6,56,28.200631141662598,28.440499305725098,28.599137783050537,normal,decode,3.11.10,86,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m86,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.470107714335125,,,,,,,,86,1,6,56,28.301239490509033,28.48598003387451,28.589252948760986,normal,decode,3.11.10,86,performance,64,9,,kernel,20260814,0.9984033995637387,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m87,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.746768103705513,,,,,,,,87,1,6,56,28.33523988723755,28.413031101226807,28.970409870147705,normal,decode,3.11.10,87,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m87,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.42580450905694,,,,,,,,87,1,6,56,28.372737884521484,28.42597007751465,28.481948375701904,normal,decode,3.11.10,87,performance,64,9,,kernel,20260814,0.9995448184792793,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m88,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.574072519938152,,,,,,,,88,1,6,56,28.13775634765625,28.226780891418457,28.39413022994995,normal,decode,3.11.10,88,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m88,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.2392160097758,,,,,,,,88,1,6,56,28.160974502563477,28.21655035018921,28.314144611358643,normal,decode,3.11.10,88,performance,64,9,,kernel,20260814,1.0003625723592104,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m89,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.38178555170695,,,,,,,,89,1,6,56,28.15239381790161,28.251330852508545,28.30796766281128,normal,decode,3.11.10,89,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m89,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.34818124771118,,,,,,,,89,1,6,56,28.16636610031128,28.249149322509766,28.3267879486084,normal,decode,3.11.10,89,performance,64,9,,kernel,20260814,1.0000772246262666,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m90,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.168208334181045,,,,,,,,90,1,6,56,28.114737510681152,28.148789405822754,28.195197582244873,normal,decode,3.11.10,90,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m90,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.513884279463028,,,,,,,,90,1,6,56,28.204691886901855,28.239939212799072,28.468135833740234,normal,decode,3.11.10,90,performance,64,9,,kernel,20260814,0.9967723086693117,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m91,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.144980801476372,,,,,,,,91,1,6,56,28.033957481384277,28.06102991104126,28.23524522781372,normal,decode,3.11.10,91,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m91,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.429869016011555,,,,,,,,91,1,6,56,28.14006280899048,28.19283962249756,28.34033441543579,normal,decode,3.11.10,91,performance,64,9,,kernel,20260814,0.995324709634743,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m92,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.22176112069024,,,,,,,,92,1,6,56,28.14554262161255,28.17970037460327,28.341195583343506,normal,decode,3.11.10,92,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m92,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.56283399793837,,,,,,,,92,1,6,56,28.187297821044922,28.271539211273193,28.398438930511475,normal,decode,3.11.10,92,performance,64,9,,kernel,20260814,0.9967515445132431,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m93,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.1986665725708,,,,,,,,93,1,6,56,28.02468252182007,28.25126886367798,28.272282123565674,normal,decode,3.11.10,93,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m93,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.50598997539944,,,,,,,,93,1,6,56,28.09583806991577,28.163859844207764,28.31111764907837,normal,decode,3.11.10,93,performance,64,9,,kernel,20260814,1.0031035880718668,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m94,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.546000056796604,,,,,,,,94,1,6,56,28.288272380828857,28.372299671173096,28.467050552368164,normal,decode,3.11.10,94,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m94,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.291827307807075,,,,,,,,94,1,6,56,28.156865119934082,28.231680393218994,28.4226393699646,normal,decode,3.11.10,94,performance,64,9,,kernel,20260814,1.0049809035804995,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m95,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.59805981318156,,,,,,,,95,1,6,56,28.28433132171631,28.36474895477295,28.523882389068604,normal,decode,3.11.10,95,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m95,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.4190034866333,,,,,,,,95,1,6,56,28.325498580932617,28.39350938796997,28.456300258636475,normal,decode,3.11.10,95,performance,64,9,,kernel,20260814,0.9989870771941559,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m96,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.544747829437256,,,,,,,,96,1,6,56,28.147846698760986,28.216609954833984,28.31797981262207,normal,decode,3.11.10,96,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m96,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.215164343516033,,,,,,,,96,1,6,56,28.151489734649658,28.223230838775635,28.237062454223633,normal,decode,3.11.10,96,performance,64,9,,kernel,20260814,0.9997654101339613,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m97,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.62665017445882,,,,,,,,97,1,6,56,28.19224500656128,28.289790153503418,28.4851131439209,normal,decode,3.11.10,97,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m97,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.260305457644993,,,,,,,,97,1,6,56,28.193715572357178,28.251841068267822,28.3162899017334,normal,decode,3.11.10,97,performance,64,9,,kernel,20260814,1.0013432429109272,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m98,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.25940555996365,,,,,,,,98,1,6,56,28.151912212371826,28.231968879699707,28.31915044784546,normal,decode,3.11.10,98,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m98,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.481809828016495,,,,,,,,98,1,6,56,28.20866584777832,28.256518840789795,28.435513973236084,normal,decode,3.11.10,98,performance,64,9,,kernel,20260814,0.99913117531468,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m99,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.388970957862007,,,,,,,,99,1,6,56,28.247684001922607,28.312389850616455,28.59568738937378,normal,decode,3.11.10,99,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m99,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.72066683239407,,,,,,,,99,1,6,56,28.419588088989258,28.52924108505249,28.6488938331604,normal,decode,3.11.10,99,performance,64,9,,kernel,20260814,0.9923989834223227,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m100,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.251594967312283,,,,,,,,100,1,6,56,28.103814601898193,28.24608087539673,28.360326290130615,normal,decode,3.11.10,100,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m100,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.582616382175022,,,,,,,,100,1,6,56,28.215983867645264,28.261229991912842,28.32258367538452,normal,decode,3.11.10,100,performance,64,9,,kernel,20260814,0.9994639611750639,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m101,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.32593282063802,,,,,,,,101,1,6,56,28.264719486236572,28.299338817596436,28.388813018798828,normal,decode,3.11.10,101,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m101,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.6546876695421,,,,,,,,101,1,6,56,28.267813682556152,28.31721067428589,28.415567874908447,normal,decode,3.11.10,101,performance,64,9,,kernel,20260814,0.9993688694520438,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m102,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.463489479488796,,,,,,,,102,1,6,56,28.126646041870117,28.252298831939697,28.398440837860107,normal,decode,3.11.10,102,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m102,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.83074098163181,,,,,,,,102,1,6,56,28.254454135894775,28.34954023361206,28.55457305908203,normal,decode,3.11.10,102,performance,64,9,,kernel,20260814,0.9965699125675036,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m103,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.54630682203505,,,,,,,,103,1,6,56,28.25812864303589,28.366050720214844,28.816227912902832,normal,decode,3.11.10,103,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m103,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.351684676276314,,,,,,,,103,1,6,56,28.26069974899292,28.30888032913208,28.44547462463379,normal,decode,3.11.10,103,performance,64,9,,kernel,20260814,1.0020195214511516,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m104,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.506180180443657,,,,,,,,104,1,6,56,28.07642412185669,28.191099166870117,28.2740421295166,normal,decode,3.11.10,104,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m104,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.21825345357259,,,,,,,,104,1,6,56,28.144384384155273,28.193740844726562,28.29101848602295,normal,decode,3.11.10,104,performance,64,9,,kernel,20260814,0.9999063026835994,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m105,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.894206682840984,,,,,,,,105,1,6,56,28.23859977722168,28.301799297332764,28.37224054336548,normal,decode,3.11.10,105,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m105,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.296820057762993,,,,,,,,105,1,6,56,28.19289207458496,28.314619064331055,28.356268882751465,normal,decode,3.11.10,105,performance,64,9,,kernel,20260814,0.9995472385848044,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m106,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.70778693093194,,,,,,,,106,1,6,56,28.28290843963623,28.37409019470215,28.485877990722656,normal,decode,3.11.10,106,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m106,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.358854717678494,,,,,,,,106,1,6,56,28.28301239013672,28.37275981903076,28.453117847442627,normal,decode,3.11.10,106,performance,64,9,,kernel,20260814,1.0000468891880758,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m107,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.594160079956055,,,,,,,,107,1,6,56,28.370210647583008,28.418450355529785,28.731662273406982,normal,decode,3.11.10,107,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m107,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.68580871158176,,,,,,,,107,1,6,56,28.449045658111572,28.518450260162354,28.544071674346924,normal,decode,3.11.10,107,performance,64,9,,kernel,20260814,0.9964935014448433,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m108,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.086060947842068,,,,,,,,108,1,6,56,27.993475437164307,28.036410808563232,28.17562770843506,normal,decode,3.11.10,108,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m108,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.388388951619465,,,,,,,,108,1,6,56,28.040910243988037,28.136489391326904,28.216718196868896,normal,decode,3.11.10,108,performance,64,9,,kernel,20260814,0.996443103424462,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m109,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.192704253726536,,,,,,,,109,1,6,56,28.12730360031128,28.205809593200684,28.25848388671875,normal,decode,3.11.10,109,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m109,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.625334633721245,,,,,,,,109,1,6,56,28.20460844039917,28.316640853881836,28.99843978881836,normal,decode,3.11.10,109,performance,64,9,,kernel,20260814,0.996086002529288,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m110,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.11099343829685,,,,,,,,110,1,6,56,28.020602226257324,28.105990886688232,28.16950798034668,normal,decode,3.11.10,110,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m110,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.358969953325058,,,,,,,,110,1,6,56,28.03757667541504,28.061869144439697,28.135197639465332,normal,decode,3.11.10,110,performance,64,9,,kernel,20260814,1.0015723023303056,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m111,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.31754101647271,,,,,,,,111,1,6,56,28.15282964706421,28.254640102386475,28.474636554718018,normal,decode,3.11.10,111,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m111,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.502438333299423,,,,,,,,111,1,6,56,28.2773756980896,28.33224058151245,28.444536685943604,normal,decode,3.11.10,111,performance,64,9,,kernel,20260814,0.9972610539253781,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m112,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.264928128984238,,,,,,,,112,1,6,56,27.95143413543701,28.1364107131958,28.445362091064453,normal,decode,3.11.10,112,performance,64,9,,kernel,20260814,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,5
,,,,,,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m112,,npu:5,5,Ascend950PR_957b,bfloat16,256,100,,,28.404559294382732,,,,,,,,112,1,6,56,28.03695297241211,28.30512046813965,28.43424367904663,normal,decode,3.11.10,112,performance,64,9,,kernel,20260814,0.9940396030063271,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,5
