attention,baseline_sha256,benchmark_base,block_table_stride,block_table_width,cache_layout,candidate_sha256,cann_version,capture_kv_lens,capture_q_lens,case,causal,device,device_index,device_name,draft_width,dtype,gqa_interleave,head_dim,kv_cache_stride,kv_length,length_pattern,m,min_runtime_kv_length,num_cube_cores,num_kv_heads,num_q_heads,num_vector_cores,page_size,path,physical_pages,profile_metric,python_version,q_buffer_rows,q_stride,real_batch_size,record_type,runtime_kv_lens,runtime_q_lens,scheduled_batch_size,schema_version,seed,sha256,sink_dtype,size_bytes,softmax_scale,status,swa_left_window,table_width_mode,topology,torch_npu_version,torch_version,tp_size,triton_version,uncompressed_size_bytes,workspace_commit
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[264, 1]",264,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721, 16684, 16647, 16867, 16830, 16793, 16756, 16719, 16682, 16645, 16865, 16828, 16791, 16754, 16717, 16680, 16643]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",full_verify_d2_m112_kv16896_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",16896,ragged,112,16643,28,1,6,56,64,profile/full/full_verify_d2_m112_kv16896_ragged_compact_tp4/memory/TENCENT64-124_943936_20260829170753161_ascend_pt__profiler_info.json.gz,14694,memory,3.11.10,112,"[1536, 256, 1]",56,profile_artifact,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721, 16684, 16647, 16867, 16830, 16793, 16756, 16719, 16682, 16645, 16865, 16828, 16791, 16754, 16717, 16680, 16643]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",56,1,20260829,c1ff2823975712fd77d2470b3f1db3a3e3ebb0dcf70e8510935c3db217ad8adf,float32,603,0.09119556747428784,CAPTURED,,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,1372,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,[4096],[1024],full_dense_m1024_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1024,4096,28,1,6,56,64,profile/full/full_dense_m1024_kv4096_uniform_compact_tp4/pipe_utilization/TENCENT64-124_943936_20260829170757028_ascend_pt__ASCEND_PROFILER_OUTPUT__kernel_details.csv.gz,65,pipe_utilization,3.11.10,1024,"[1536, 256, 1]",1,profile_artifact,[4096],[1024],1,1,20260829,68879701ac0b5c21f32917018e6150e2ba5eb6a0b617d4e325f4d9c95ce0e460,float32,1062,0.09119556747428784,CAPTURED,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,3104,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,[4096],[1024],full_dense_m1024_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1024,4096,28,1,6,56,64,profile/full/full_dense_m1024_kv4096_uniform_compact_tp4/pipe_utilization/TENCENT64-124_943936_20260829170757028_ascend_pt__ASCEND_PROFILER_OUTPUT__l2_cache.csv.gz,65,pipe_utilization,3.11.10,1024,"[1536, 256, 1]",1,profile_artifact,[4096],[1024],1,1,20260829,8c5f7edc7f28b191c54475187fe0af7ad287dd28ddc04b486cfb6ca3be9208a3,float32,271,0.09119556747428784,CAPTURED,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,370,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,[4096],[1024],full_dense_m1024_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1024,4096,28,1,6,56,64,profile/full/full_dense_m1024_kv4096_uniform_compact_tp4/pipe_utilization/TENCENT64-124_943936_20260829170757028_ascend_pt__ASCEND_PROFILER_OUTPUT__op_statistic.csv.gz,65,pipe_utilization,3.11.10,1024,"[1536, 256, 1]",1,profile_artifact,[4096],[1024],1,1,20260829,8c018b3bcde076db8a303975f726492c3994ccdeb4824c0e902464901d8def9f,float32,288,0.09119556747428784,CAPTURED,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,245,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,[4096],[1024],full_dense_m1024_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1024,4096,28,1,6,56,64,profile/full/full_dense_m1024_kv4096_uniform_compact_tp4/pipe_utilization/TENCENT64-124_943936_20260829170757028_ascend_pt__ASCEND_PROFILER_OUTPUT__operator_details.csv.gz,65,pipe_utilization,3.11.10,1024,"[1536, 256, 1]",1,profile_artifact,[4096],[1024],1,1,20260829,f6bf97e674a76bd063f19a902f10a99f272b74fb3a4d03d69567065141de64df,float32,555,0.09119556747428784,CAPTURED,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,1563,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,[4096],[1024],full_dense_m1024_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1024,4096,28,1,6,56,64,profile/full/full_dense_m1024_kv4096_uniform_compact_tp4/pipe_utilization/TENCENT64-124_943936_20260829170757028_ascend_pt__ASCEND_PROFILER_OUTPUT__step_trace_time.csv.gz,65,pipe_utilization,3.11.10,1024,"[1536, 256, 1]",1,profile_artifact,[4096],[1024],1,1,20260829,8ae71644aebb0a1c60d0e4ac2776943fc31a79e46657a6e6fca8e11d375b0da3,float32,258,0.09119556747428784,CAPTURED,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,215,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,[4096],[1024],full_dense_m1024_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1024,4096,28,1,6,56,64,profile/full/full_dense_m1024_kv4096_uniform_compact_tp4/pipe_utilization/TENCENT64-124_943936_20260829170757028_ascend_pt__ASCEND_PROFILER_OUTPUT__trace_view.json.gz,65,pipe_utilization,3.11.10,1024,"[1536, 256, 1]",1,profile_artifact,[4096],[1024],1,1,20260829,8bff984043ae55b2610f7eb3ee71725955e9defaec01249a303cc4d5e1ff610e,float32,3596,0.09119556747428784,CAPTURED,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,45160,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,[4096],[1024],full_dense_m1024_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1024,4096,28,1,6,56,64,profile/full/full_dense_m1024_kv4096_uniform_compact_tp4/pipe_utilization/TENCENT64-124_943936_20260829170757028_ascend_pt__PROF_000005_20260829170757052_00943936AQNAEKLA__mindstudio_profiler_output__l2_cache_20260829170758.csv.gz,65,pipe_utilization,3.11.10,1024,"[1536, 256, 1]",1,profile_artifact,[4096],[1024],1,1,20260829,5319f94db05e5d3398d89f9a959e8735310a0a6dd941891d0f06e8a9d100c526,float32,336,0.09119556747428784,CAPTURED,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,364,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,[4096],[1024],full_dense_m1024_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1024,4096,28,1,6,56,64,profile/full/full_dense_m1024_kv4096_uniform_compact_tp4/pipe_utilization/TENCENT64-124_943936_20260829170757028_ascend_pt__profiler_info.json.gz,65,pipe_utilization,3.11.10,1024,"[1536, 256, 1]",1,profile_artifact,[4096],[1024],1,1,20260829,b4001b9fb4bc540681f9f15846f559e0f69d2ae2a38bb562e14f5f40e39466b8,float32,602,0.09119556747428784,CAPTURED,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,1372,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,[4096],[1024],full_dense_m1024_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1024,4096,28,1,6,56,64,profile/full/full_dense_m1024_kv4096_uniform_compact_tp4/memory/TENCENT64-124_943936_20260829170800727_ascend_pt__ASCEND_PROFILER_OUTPUT__kernel_details.csv.gz,65,memory,3.11.10,1024,"[1536, 256, 1]",1,profile_artifact,[4096],[1024],1,1,20260829,71a35fb07ed6a997c2fc78b7f43bf0245c2468c59fc71331d2405477d60b145e,float32,865,0.09119556747428784,CAPTURED,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,2420,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,[4096],[1024],full_dense_m1024_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1024,4096,28,1,6,56,64,profile/full/full_dense_m1024_kv4096_uniform_compact_tp4/memory/TENCENT64-124_943936_20260829170800727_ascend_pt__ASCEND_PROFILER_OUTPUT__l2_cache.csv.gz,65,memory,3.11.10,1024,"[1536, 256, 1]",1,profile_artifact,[4096],[1024],1,1,20260829,2702639844623c4cd54f2d1a4ef2ad949800760ef4f71657b49549dc2261b713,float32,269,0.09119556747428784,CAPTURED,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,370,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,[4096],[1024],full_dense_m1024_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1024,4096,28,1,6,56,64,profile/full/full_dense_m1024_kv4096_uniform_compact_tp4/memory/TENCENT64-124_943936_20260829170800727_ascend_pt__ASCEND_PROFILER_OUTPUT__op_statistic.csv.gz,65,memory,3.11.10,1024,"[1536, 256, 1]",1,profile_artifact,[4096],[1024],1,1,20260829,98076e246125131733a1cf5f7b802daa05a1fcbb129f928cd66f216aaa20bfee,float32,292,0.09119556747428784,CAPTURED,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,247,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,[4096],[1024],full_dense_m1024_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1024,4096,28,1,6,56,64,profile/full/full_dense_m1024_kv4096_uniform_compact_tp4/memory/TENCENT64-124_943936_20260829170800727_ascend_pt__ASCEND_PROFILER_OUTPUT__operator_details.csv.gz,65,memory,3.11.10,1024,"[1536, 256, 1]",1,profile_artifact,[4096],[1024],1,1,20260829,3ec96c842ed276971cfb6f70b57731292b044d1033430d30aed1b6d6edc5b24e,float32,560,0.09119556747428784,CAPTURED,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,1581,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,[4096],[1024],full_dense_m1024_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1024,4096,28,1,6,56,64,profile/full/full_dense_m1024_kv4096_uniform_compact_tp4/memory/TENCENT64-124_943936_20260829170800727_ascend_pt__ASCEND_PROFILER_OUTPUT__step_trace_time.csv.gz,65,memory,3.11.10,1024,"[1536, 256, 1]",1,profile_artifact,[4096],[1024],1,1,20260829,2ae97bef9c7f4dae7b856721fe3acbfb95dfcc31efb3865fcdcd14f28b4cd987,float32,257,0.09119556747428784,CAPTURED,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,206,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,[4096],[1024],full_dense_m1024_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1024,4096,28,1,6,56,64,profile/full/full_dense_m1024_kv4096_uniform_compact_tp4/memory/TENCENT64-124_943936_20260829170800727_ascend_pt__ASCEND_PROFILER_OUTPUT__trace_view.json.gz,65,memory,3.11.10,1024,"[1536, 256, 1]",1,profile_artifact,[4096],[1024],1,1,20260829,4393bdbf0270106d9476d3cd6f14e7783eed4434dea198ca3b38cdf91d5289df,float32,3535,0.09119556747428784,CAPTURED,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,43200,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,[4096],[1024],full_dense_m1024_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1024,4096,28,1,6,56,64,profile/full/full_dense_m1024_kv4096_uniform_compact_tp4/memory/TENCENT64-124_943936_20260829170800727_ascend_pt__PROF_000006_20260829170800752_00943936MQAQLKNC__mindstudio_profiler_output__l2_cache_20260829170802.csv.gz,65,memory,3.11.10,1024,"[1536, 256, 1]",1,profile_artifact,[4096],[1024],1,1,20260829,fcf2a1b00de0a1bfcc14b6437efd42c3a9831b66373685dab5a8e717eef5c80e,float32,334,0.09119556747428784,CAPTURED,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,364,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,[4096],[1024],full_dense_m1024_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1024,4096,28,1,6,56,64,profile/full/full_dense_m1024_kv4096_uniform_compact_tp4/memory/TENCENT64-124_943936_20260829170800727_ascend_pt__profiler_info.json.gz,65,memory,3.11.10,1024,"[1536, 256, 1]",1,profile_artifact,[4096],[1024],1,1,20260829,3f9432f031ef74371f177467cd3f0f24caaa86f03853403769ed6efac446961c,float32,606,0.09119556747428784,CAPTURED,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,1372,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
swa,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[264, 1]",264,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721, 16684, 16647, 16867, 16830, 16793, 16756, 16719, 16682, 16645, 16865, 16828, 16791, 16754, 16717, 16680, 16643]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m112_kv16896_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",16896,ragged,112,16643,28,1,6,56,64,profile/swa/swa_verify_d2_m112_kv16896_ragged_compact_tp4/pipe_utilization/TENCENT64-124_943936_20260829170804579_ascend_pt__ASCEND_PROFILER_OUTPUT__kernel_details.csv.gz,505,pipe_utilization,3.11.10,112,"[1536, 256, 1]",56,profile_artifact,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721, 16684, 16647, 16867, 16830, 16793, 16756, 16719, 16682, 16645, 16865, 16828, 16791, 16754, 16717, 16680, 16643]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",56,1,20260829,36d2eca0b361e59e638924f00691d43b42d544469eb6a36f29f2082b20352a1c,float32,1050,0.09119556747428784,CAPTURED,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,3100,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
swa,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62,"[264, 1]",264,native_NHD_then_page_head_token_dim_permute,74e3eb9300dcf5dc26560791f00487468a37ef40b152d21b5da653ce1135cf21,9.1.0,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721, 16684, 16647, 16867, 16830, 16793, 16756, 16719, 16682, 16645, 16865, 16828, 16791, 16754, 16717, 16680, 16643]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m112_kv16896_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",16896,ragged,112,16643,28,1,6,56,64,profile/swa/swa_verify_d2_m112_kv16896_ragged_compact_tp4/pipe_utilization/TENCENT64-124_943936_20260829170804579_ascend_pt__ASCEND_PROFILER_OUTPUT__l2_cache.csv.gz,505,pipe_utilization,3.11.10,112,"[1536, 256, 1]",56,profile_artifact,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721, 16684, 16647, 16867, 16830, 16793, 16756, 16719, 16682, 16645, 16865, 16828, 16791, 16754, 16717, 16680, 16643]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",56,1,20260829,9542c7e3bccff7d1d7bf2fb6244f0c35c056b97e114ee7b259217d29eaa1b82b,float32,287,0.09119556747428784,CAPTURED,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,412,ff5a9a72dc6e2a61120ae3c0a6fa50eed5cc7c62
