attention,baseline_cosine_similarity,baseline_host_prepare_submit_ms,baseline_max_abs_error,baseline_max_rel_error,baseline_mean_abs_error,baseline_nonfinite_count,baseline_sha256,baseline_vs_reference,benchmark_base,block_table_stride,block_table_width,cache_layout,candidate_cosine_similarity,candidate_host_prepare_submit_ms,candidate_max_abs_error,candidate_max_rel_error,candidate_mean_abs_error,candidate_nonfinite_count,candidate_sha256,candidate_vs_baseline,candidate_vs_reference,cann_version,capture_kv_lens,capture_q_lens,case,causal,device,device_index,device_name,draft_width,dtype,gqa_interleave,head_dim,kv_cache_stride,kv_length,length_pattern,m,max_q_len,min_runtime_kv_length,num_cube_cores,num_kv_heads,num_q_heads,num_vector_cores,page_size,pair_cosine_similarity,pair_max_abs_error,pair_max_rel_error,pair_mean_abs_error,pair_nonfinite_count,physical_pages,python_version,q_buffer_rows,q_stride,real_batch_size,record_type,runtime_kv_lens,runtime_q_lens,scheduled_batch_size,schema_version,seed,sink_dtype,softmax_scale,status,swa_left_window,table_width_mode,topology,torch_npu_version,torch_version,tp_size,triton_version,workspace_commit
full,0.9999973773956299,0.3350831102579832,0.0009765625,39.23008728027344,3.4982273064088076e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[128, 1]",128,native_NHD_then_page_head_token_dim_permute,0.9999973773956299,0.8785920217633247,0.0009765625,39.23008728027344,3.4982273064088076e-05,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[8175, 8138, 8101, 8064, 8027, 7990, 7953, 8173, 8136, 8099, 8062, 8025, 7988, 7951, 8171, 8134]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",full_verify_d2_m32_kv8192_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",8192,ragged,32,2,7951,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,2027,3.11.10,32,"[1536, 256, 1]",16,correctness,"[8175, 8138, 8101, 8064, 8027, 7990, 7953, 8173, 8136, 8099, 8062, 8025, 7988, 7951, 8171, 8134]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,1,20260829,float32,0.09119556747428784,PASS,,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
full,0.9999973177909851,0.6892860401421785,0.0009765625,62.722713470458984,3.57027274731081e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[128, 1]",128,native_NHD_then_page_head_token_dim_permute,0.9999973177909851,2.383680082857609,0.0009765625,62.722713470458984,3.57027274731081e-05,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[8175, 8138, 8101, 8064, 8027, 7990, 7953, 8173, 8136, 8099, 8062, 8025, 7988, 7951, 8171, 8134, 8097, 8060, 8023, 7986, 7949, 8169, 8132, 8095, 8058, 8021, 7984, 7947, 8167, 8130, 8093, 8056, 8019, 7982, 7945, 8165, 8128, 8091, 8054, 8017, 7980, 7943, 8163, 8126, 8089, 8052, 8015, 7978, 7941, 8161, 8124, 8087, 8050, 8013, 7976, 7939]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",full_verify_d2_m112_kv8192_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",8192,ragged,112,2,7939,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,7078,3.11.10,112,"[1536, 256, 1]",56,correctness,"[8175, 8138, 8101, 8064, 8027, 7990, 7953, 8173, 8136, 8099, 8062, 8025, 7988, 7951, 8171, 8134, 8097, 8060, 8023, 7986, 7949, 8169, 8132, 8095, 8058, 8021, 7984, 7947, 8167, 8130, 8093, 8056, 8019, 7982, 7945, 8165, 8128, 8091, 8054, 8017, 7980, 7943, 8163, 8126, 8089, 8052, 8015, 7978, 7941, 8161, 8124, 8087, 8050, 8013, 7976, 7939]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",56,1,20260829,float32,0.09119556747428784,PASS,,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999980926513672,0.0,0.0078125,1.2745097875595093,0.0002646807988639921,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[1, 1]",1,native_NHD_then_page_head_token_dim_permute,0.9999980926513672,0.0,0.0078125,1.2745097875595093,0.0002646807988639921,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,[47],[2],swa_verify_d2_m2_kv64_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",64,ragged,2,2,47,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,2,3.11.10,2,"[1536, 256, 1]",1,correctness,[47],[2],1,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999992251396179,0.0,0.015625,22.56589126586914,0.00022665387950837612,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[1, 1]",1,native_NHD_then_page_head_token_dim_permute,0.9999992251396179,0.0,0.015625,22.56589126586914,0.00022665387950837612,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[47, 10, 2, 2, 2, 2, 2, 45, 8, 2, 2, 2, 2, 2, 43, 6]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m32_kv64_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",64,ragged,32,2,2,28,1,6,56,64,1.0000001192092896,0.0,0.0,0.0,0.0,17,3.11.10,32,"[1536, 256, 1]",16,correctness,"[47, 10, 2, 2, 2, 2, 2, 45, 8, 2, 2, 2, 2, 2, 43, 6]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999992251396179,0.0,0.015625,43.82014465332031,0.00020137737737968564,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[1, 1]",1,native_NHD_then_page_head_token_dim_permute,0.9999992251396179,0.0,0.015625,43.82014465332031,0.00020137737737968564,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[47, 10, 2, 2, 2, 2, 2, 45, 8, 2, 2, 2, 2, 2, 43, 6, 2, 2, 2, 2, 2, 41, 4, 2, 2, 2, 2, 2, 39, 2, 2, 2, 2, 2, 2, 37, 2, 2, 2, 2, 2, 2, 35, 2, 2, 2, 2, 2, 2, 33, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m112_kv64_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",64,ragged,112,2,2,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,57,3.11.10,112,"[1536, 256, 1]",56,correctness,"[47, 10, 2, 2, 2, 2, 2, 45, 8, 2, 2, 2, 2, 2, 43, 6, 2, 2, 2, 2, 2, 41, 4, 2, 2, 2, 2, 2, 39, 2, 2, 2, 2, 2, 2, 37, 2, 2, 2, 2, 2, 2, 35, 2, 2, 2, 2, 2, 2, 33, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",56,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999979734420776,0.0,0.001953125,2.2863850593566895,0.00010886089876294136,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[8, 1]",8,native_NHD_then_page_head_token_dim_permute,0.9999980926513672,0.0,0.001953125,2.4178404808044434,0.00010519498027861118,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,[494],[2],swa_verify_d2_m2_kv511_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",511,ragged,2,2,494,28,1,6,56,64,0.9999993443489075,0.001953125,0.4676470458507538,3.431885124882683e-05,0.0,9,3.11.10,2,"[1536, 256, 1]",1,correctness,[494],[2],1,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999979138374329,0.0,0.00390625,225.91604614257812,0.00012567854719236493,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[8, 1]",8,native_NHD_then_page_head_token_dim_permute,0.9999980330467224,0.0,0.00390625,136.27066040039062,0.00012291231541894376,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[494, 457, 420, 383, 346, 309, 272, 492, 455, 418, 381, 344, 307, 270, 490, 453]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m32_kv511_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",511,ragged,32,2,270,28,1,6,56,64,0.9999994039535522,0.00390625,7.574912071228027,4.0821905713528395e-05,0.0,107,3.11.10,32,"[1536, 256, 1]",16,correctness,"[494, 457, 420, 383, 346, 309, 272, 492, 455, 418, 381, 344, 307, 270, 490, 453]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999980330467224,0.0,0.00390625,217.84706115722656,0.0001254630769835785,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[8, 1]",8,native_NHD_then_page_head_token_dim_permute,0.9999980926513672,0.0,0.00390625,217.84706115722656,0.00012223707744851708,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[494, 457, 420, 383, 346, 309, 272, 492, 455, 418, 381, 344, 307, 270, 490, 453, 416, 379, 342, 305, 268, 488, 451, 414, 377, 340, 303, 266, 486, 449, 412, 375, 338, 301, 264, 484, 447, 410, 373, 336, 299, 262, 482, 445, 408, 371, 334, 297, 260, 480, 443, 406, 369, 332, 295, 258]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m112_kv511_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",511,ragged,112,2,258,28,1,6,56,64,0.9999992847442627,0.00390625,91.96446990966797,4.635534423869103e-05,0.0,358,3.11.10,112,"[1536, 256, 1]",56,correctness,"[494, 457, 420, 383, 346, 309, 272, 492, 455, 418, 381, 344, 307, 270, 490, 453, 416, 379, 342, 305, 268, 488, 451, 414, 377, 340, 303, 266, 486, 449, 412, 375, 338, 301, 264, 484, 447, 410, 373, 336, 299, 262, 482, 445, 408, 371, 334, 297, 260, 480, 443, 406, 369, 332, 295, 258]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",56,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999983310699463,0.0,0.001953125,6.568862438201904,0.00011498355161165819,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[8, 1]",8,native_NHD_then_page_head_token_dim_permute,0.9999982118606567,0.0,0.001953125,6.568862438201904,0.00011389483552193269,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,[495],[2],swa_verify_d2_m2_kv512_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",512,ragged,2,2,495,28,1,6,56,64,0.9999994039535522,0.001953125,0.868852436542511,3.8824666262371466e-05,0.0,9,3.11.10,2,"[1536, 256, 1]",1,correctness,[495],[2],1,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999978542327881,0.0,0.00390625,22.812244415283203,0.000123434147099033,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[8, 1]",8,native_NHD_then_page_head_token_dim_permute,0.9999978542327881,0.0,0.00390625,22.289796829223633,0.00012121145118726417,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[495, 458, 421, 384, 347, 310, 273, 493, 456, 419, 382, 345, 308, 271, 491, 454]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m32_kv512_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",512,ragged,32,2,271,28,1,6,56,64,0.9999992251396179,0.00390625,25.561403274536133,4.923778396914713e-05,0.0,107,3.11.10,32,"[1536, 256, 1]",16,correctness,"[495, 458, 421, 384, 347, 310, 273, 493, 456, 419, 382, 345, 308, 271, 491, 454]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999979734420776,0.0,0.0078125,144.22833251953125,0.00012519069423433393,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[8, 1]",8,native_NHD_then_page_head_token_dim_permute,0.9999980330467224,0.0,0.0078125,148.04302978515625,0.0001220552803715691,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[495, 458, 421, 384, 347, 310, 273, 493, 456, 419, 382, 345, 308, 271, 491, 454, 417, 380, 343, 306, 269, 489, 452, 415, 378, 341, 304, 267, 487, 450, 413, 376, 339, 302, 265, 485, 448, 411, 374, 337, 300, 263, 483, 446, 409, 372, 335, 298, 261, 481, 444, 407, 370, 333, 296, 259]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m112_kv512_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",512,ragged,112,2,259,28,1,6,56,64,0.9999992847442627,0.00390625,34.43925094604492,4.722958692582324e-05,0.0,358,3.11.10,112,"[1536, 256, 1]",56,correctness,"[495, 458, 421, 384, 347, 310, 273, 493, 456, 419, 382, 345, 308, 271, 491, 454, 417, 380, 343, 306, 269, 489, 452, 415, 378, 341, 304, 267, 487, 450, 413, 376, 339, 302, 265, 485, 448, 411, 374, 337, 300, 263, 483, 446, 409, 372, 335, 298, 261, 481, 444, 407, 370, 333, 296, 259]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",56,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999979734420776,0.0,0.001953125,5.681318759918213,0.00011504325084388256,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[8, 1]",8,native_NHD_then_page_head_token_dim_permute,0.9999980330467224,0.0,0.001953125,2.1868131160736084,0.00011589743371587247,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,[496],[2],swa_verify_d2_m2_kv513_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",513,ragged,2,2,496,28,1,6,56,64,0.9999991655349731,0.001953125,0.8013244867324829,4.776458808919415e-05,0.0,9,3.11.10,2,"[1536, 256, 1]",1,correctness,[496],[2],1,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999977350234985,0.0,0.00390625,55.44720458984375,0.00012341668480075896,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[8, 1]",8,native_NHD_then_page_head_token_dim_permute,0.9999977350234985,0.0,0.00390625,43.57510757446289,0.00012086104834452271,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[496, 459, 422, 385, 348, 311, 274, 494, 457, 420, 383, 346, 309, 272, 492, 455]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m32_kv513_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",513,ragged,32,2,272,28,1,6,56,64,0.9999991655349731,0.00390625,12.522581100463867,4.5184759073890746e-05,0.0,108,3.11.10,32,"[1536, 256, 1]",16,correctness,"[496, 459, 422, 385, 348, 311, 274, 494, 457, 420, 383, 346, 309, 272, 492, 455]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999979734420776,0.0,0.00390625,63.0,0.00012658095511142164,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[8, 1]",8,native_NHD_then_page_head_token_dim_permute,0.9999979734420776,0.0,0.00390625,131.1432647705078,0.00012388570758048445,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[496, 459, 422, 385, 348, 311, 274, 494, 457, 420, 383, 346, 309, 272, 492, 455, 418, 381, 344, 307, 270, 490, 453, 416, 379, 342, 305, 268, 488, 451, 414, 377, 340, 303, 266, 486, 449, 412, 375, 338, 301, 264, 484, 447, 410, 373, 336, 299, 262, 482, 445, 408, 371, 334, 297, 260]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m112_kv513_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",513,ragged,112,2,260,28,1,6,56,64,0.9999994039535522,0.00390625,63.17142868041992,4.3934633140452206e-05,0.0,360,3.11.10,112,"[1536, 256, 1]",56,correctness,"[496, 459, 422, 385, 348, 311, 274, 494, 457, 420, 383, 346, 309, 272, 492, 455, 418, 381, 344, 307, 270, 490, 453, 416, 379, 342, 305, 268, 488, 451, 414, 377, 340, 303, 266, 486, 449, 412, 375, 338, 301, 264, 484, 447, 410, 373, 336, 299, 262, 482, 445, 408, 371, 334, 297, 260]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",56,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999977350234985,0.0,0.001953125,27.61313819885254,0.00011059653479605913,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[128, 1]",128,native_NHD_then_page_head_token_dim_permute,0.9999977946281433,0.0,0.001953125,10.211678504943848,0.00011219426232855767,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,[8175],[2],swa_verify_d2_m2_kv8192_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",8192,ragged,2,2,8175,28,1,6,56,64,0.9999996423721313,0.0009765625,2.132075548171997,2.4795028366497718e-05,0.0,10,3.11.10,2,"[1536, 256, 1]",1,correctness,[8175],[2],1,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999979138374329,0.0,0.00390625,15.629920959472656,0.00010940815263893455,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[128, 1]",128,native_NHD_then_page_head_token_dim_permute,0.9999979734420776,0.0,0.00390625,17.89763832092285,0.00010806062346091494,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[8175, 8138, 8101, 8064, 8027, 7990, 7953, 8173, 8136, 8099, 8062, 8025, 7988, 7951, 8171, 8134]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m32_kv8192_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",8192,ragged,32,2,7951,28,1,6,56,64,0.9999994039535522,0.00390625,6.53125,3.3911441278178245e-05,0.0,145,3.11.10,32,"[1536, 256, 1]",16,correctness,"[8175, 8138, 8101, 8064, 8027, 7990, 7953, 8173, 8136, 8099, 8062, 8025, 7988, 7951, 8171, 8134]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
